author_code;author_name;lobby_index;google_h_index;prod_bag;nationality;doc_begin;doc_end
K4784656A6;Antonio Augusto Medeiros Fröhlich;4;0;PQ-2
;Brasil;1997;2001

K4780507Y6;Antonio de Padua Braga;9;21;PQ-1C
;Brasil;1992;1995

K4670719J2;António Silva Lopes;1;0;;Portugal;2007;2011

K4761741Y2;Arturo Hernández-Domínguez;1;0;;México;1991;1995

K4789840A6;Carlos Becker Westphall;4;16;PQ-1C
;Brasil;1988;1991

K4787741Z7;Carlos José Pereira de Lucena;16;0;PQ-1A
;Brasil;1972;1974

K4762522H6;Carmelo Jose Albanez Bastos Filho;5;;;Brasil;2003;2005

K4734758Z8;Claudio Alex Fagundes da Silva;1;;;Brasil;2003;2006

K4787360A9;Claudio Loesch;1;;;Brasil;1993;1995

K4789184D5;Edgardo Salomon Cheb-Terrab;1;0;;Argentina;1990;1992

K4787849D0;Paulo Roberto Freire Cunha;7;0;PQ-1B
;Brasil;1977;1981

K4783793H0;Pedro Luiz de Freitas;1;;;Brasil;1984;1987

K4556850T5;Etienne César Ribeiro de Oliveira;1;0;;Brasil;2007;2011

K4757383J6;Fabiano Cutigi Ferrari;23;0;;Brasil;2005;2010

K4781001U9;Guilherme Bittencourt;1;0;;Brasil;1987;1990

K4795713E4;Gustavo Vasconcellos Cavalcante;1;0;;Brasil;2005;2009

K4777759Y9;Heródoto Bento de Mello Filho;1;0;;Brasil;2002;2006

K4782538A6;Jorge Nakahara Junior;1;0;;Brasil;1998;2003

K4131348H8;José Alexandre de Seixas;1;0;;Brasil;2006;2011

K4703500E8;Juliana Silva da Cunha;1;0;;Brasil;1998;2002

K4710472Z2;Julio Cezar Silveira Jacques Junior;1;0;;Brasil;2008;2012

K4796519T2;Luis Arturo Perez Lozada;1;1;;Peru;1996;2001

K4788109P3;Luiz Fernando Gomes Soares;10;0;;Brasil;1980;1983

K4798097J7;Ricardo Martins de Abreu Silva;2;0;PQ-2
;Brasil;1998;2003

K4788411A6;Roberto Cabral de Mello Borges;1;0;;Brasil;2008;2012

K4767653Z8;Sandra Camargo Pinto Ferraz Fabbri;5;0;;Brasil;1991;1996

K4746641Y2;Sonia Leila Fernandes da Silva;1;0;;Brasil;1995;1999

K8715774Y6;Thibaut Victor Gaston Vidal;4;0;PQ-2
;;;
K4778631T5;Alexandre Nóbrega Duarte;6;8;;Brasil;2005;2010

K4744026J2;Erik Alex Papa Quiroz;1;0;;;;
K4760447E6;Marcio Leal de Melo Dahia;1;0;;Brasil;2004;2009

K8380119A2;Maria Agnese Morando;1;0;;;;
K4785552J5;Mirian Halfeld Ferrari Alves;1;11;;Brasil;1992;1996

K4796160H2;Renato Antonio Krohling;1;0;PQ-2
;Brasil;1995;1999

K4789728D0;Marcelo Nelson Páez Carreño;1;0;;Chile;1989;1994

K4787438Z6;Ariadne Maria Brito Rizzoni Carvalho;1;0;;Brasil;1984;1989

K4183506J0;Andréa da Silva Miranda;1;0;;Brasil;2002;2007

K4700248P5;Mauricio Prates de Campos Filho;1;0;;Brasil;1969;1972

K4799639Z7;Rafael Humberto Scapin;1;0;;Brasil;1998;2003

K4727078T2;Yeda Regina Venturini;1;4;;Brasil;2001;2006

K4339198J2;Max Rogério Machado Maia;1;0;;;;
K4785290J4;Monica Maria Ferreira da Costa;2;0;;Brasil;1993;1997

K4731458Y2;Ana Paula Resende Malheiro Amaral;1;0;;Brasil;2005;2011

K4778968T0;Pablo Alberto Dalbem de Castro;4;0;;Brasil;2004;2009

K4708252P6;Tatiane Macedo Prudencio Lopes;1;0;;Brasil;2004;2011

K4776975Z8;Nelson Morato Pinto de Almeida;1;0;;Brasil;2007;2010

K4763999H6;Patricia Nogueira Hubler;1;0;;Brasil;2006;2010

K4787279Y0;Clesio Saraiva dos Santos;4;0;;Brasil;1976;1980

K4779539H2;Adriano César Santana;1;0;;Brasil;2005;2009

K4779094D2;Rodrigo Fernandes de Mello;8;14;PQ-2
;Brasil;2000;2003

K4787087A3;Ulysses Sergio Cavalcanti de Oliveira;1;0;;Brasil;1991;1996

K4727975P8;Paulo Jorge Leitao Adeodato;4;0;;Brasil;1992;1997

K4769953P6;Paulo Pinheiro da Silva;1;11;;Brasil;1998;2002

K4795425P8;Sílvia Delgado Olabarriaga;1;0;;Brasil;1995;1999

K4797942U8;Simone Diniz Junqueira Barbosa;9;21;PQ-2
;Brasil;1995;1999

K4787523E5;Renato Portugal;6;18;PQ-1D
;Brasil;1984;1988

K8729469U0;Andressa Lellianne Feitosa de Souza;1;0;;;;
K4216320Y3;Marcelo França Corrêa;1;0;;;;
K4799845Z6;Sergio Estevão Machado Lisboa Pinheiro;1;0;;Brasil;1998;2004

K4786028D3;Fernando Jose de Moura Marcellino;1;0;;;;
K4138036Y6;Carlos Henrique Pereira Augusto;2;0;;Brasil;2007;2011

K4269526Y8;Samur Felipe Cardoso de Araujo;1;0;;;;
K4787961Z4;Charles Sergio Fernandes Rite;1;0;;;;
K4709226A9;Edgar Nunes de Almeida;1;0;;Brasil;2006;2011

K4764641U6;Vagner José do Sacramento Rodrigues;3;0;;Brasil;2002;2006

K4723296A1;Eduardo Simões de Albuquerque;2;0;;Brasil;1991;1995

K4761799P6;Daniela Mayumi Ushizima;3;0;;Brasil;2001;2004

K4787136E2;Yoshiko Wakabayashi;10;18;PQ-1A
;Brasil;1982;1986

K4758359P8;Rodrigo Gabriel Ferreira Soares;1;0;;;;
K4787179A3;Ana Maria de Alencar Price;1;0;;Brasil;1981;1984

K4734968D2;Álvaro Roberto Silvestre Fialho;1;0;;Brasil;2007;2010

K4703666E8;Antônio Eduardo Costa Pereira;2;0;;Brasil;1975;1979

K4742878J6;Camila Patricia Bazilio Nunes;6;0;;Brasil;2009;2012

K4781780U5;Anamaria Gomide;4;0;;Brasil;1987;1999

K4744969D2;Francisco de Assis Pereira Vasconcelos de Arruda;1;0;;;;
K4798261A4;André Domingos Araújo Souza;1;0;;Brasil;1997;2002

K4798040U0;Aprigio Augusto Lopes Bezerra;1;0;;;;
K4767098U6;Dayna Maria Bortoluzzi;1;0;;Brasil;2000;2005

K4212474P6;Daniel Fabio Domingues Posner;1;0;;;;
K4787816E7;Antonio Alberto Fernandes de Oliveira;5;0;;Brasil;1975;1979

K4138575Z4;Bruno Gomes de Araújo;2;9;;;;
K4138989Y9;Janderson Rodrigo de Oliveira;2;0;;;;
K4723426P6;Alfio Ricardo de Brito Martini;1;0;;Brasil;1995;1998

K4702976P3;Pedro Chaves da Rocha;1;0;;;;
K4781894T3;Bernardo Lula Júnior;2;0;;Brasil;1988;1992

K4217756T1;José Aélio de Oliveira Júnior;1;0;;;;
K4224940E0;Nivaldo Costa Menezes;1;0;;;;
K4242758P9;Henrique Morimitsu;1;2;;;;
K4732307H2;Pablo Mayckon Silva Farias;2;0;;;;
K8138283T7;Carolina De Almeida Santos;1;0;;;;
K4709355Z1;Luciana Correia Lima de Faria Borges;1;0;;;;
K4594447A3;Luiz Henrique Novazzi;1;0;;;;
K4718368E5;Mauren Louise Sguario Coelho de Andrade;1;0;;;;
K4771391D1;Eraldo Luís Rezende Fernandes;1;0;;Brasil;2008;2012

K4773961E5;Evandro Manara Miletto;3;10;;Brasil;2005;2009

K4742902P3;Fabiano de Souza Oliveira;4;3;;Brasil;2006;2011

K4717335P3;Fábio Vieira do Amaral;1;0;;Brasil;2009;2013

K4765294D5;Francisco Dantas de Medeiros Neto;4;0;;Brasil;2009;2013

K4723946T8;Francisco Luiz dos Santos;2;0;;Brasil;1994;1999

K4739299U6;Francisco Ramos de Melo;3;0;;Brasil;2009;2012

K4705702U5;Francisco Roberto Pinto Mattos;1;0;;Brasil;2003;2007

K4234720P5;Humberto Cícero da Fonseca Araújo;1;;;;;
K4728457D6;Guilherme de Melo Baptista Domingues;1;;;;;
K4776989U8;Geórgia Regina Rodrigues Gomes;1;2;;Brasil;2002;2006

K4723122E7;Guilherme Horta Travassos;14;34;PQ-1D
;Brasil;1990;1994

K4728693U8;Edson Emílio Scalabrin;5;0;;Brasil;1993;1996

K4797804J4;Cristina Gomes Fernandes;8;0;PQ-1D
;Brasil;1992;1997

K4779172H6;Davi Pereira dos Santos;4;0;;;;
K4704978E6;Heloise Manica Paris Teixeira;5;0;;Brasil;2006;2009

K4786943Z9;Hilda Carvalho de Oliveira;2;0;;Brasil;1992;1999

K4782368P9;Marcelo Soares Pimenta;11;0;PQ-2
;Brasil;1994;1997

K4746530Z2;Luis Alcides Brandini de Boni;1;0;;Brasil;2009;2012

K4267154Y1;Thiago Meirelles Ventura;3;4;;;;
K4708761E6;Hipólito Barbosa Machado Filho;2;0;;Brasil;2006;2010

K4781151U0;Jaelson Freire Brelaz de Castro;20;0;PQ-2
;Brasil;1986;1990

K4799678Y8;Rosaldo José Fernandes Rossetti;3;;;Brasil;1998;2002

K4782411P6;Jair Cavalcanti Leite;2;0;;Brasil;1992;1998

K4756224Z0;Ricardo José Rocha Amorim;2;0;;Brasil;2003;2007

K4795633A9;Carlos Bazilio Martins;1;0;;Brasil;2001;2005

K4728222A5;Ricardo Massa Ferreira Lima;9;14;PQ-2
;Brasil;1995;2000

K4705354P5;Luis Enrique Zárate;3;0;PQ-2
;Peru;1992;1998

K4787264Y9;João Miguel Truong Dinh Tien;1;;;Brasil;1985;1990

K4705808T2;Leila Maria Vriesmann;5;0;;Brasil;2007;2012

K4258844J1;Jorge de Jesus Gomes Leandro;2;9;;;;
K4787027P5;Daniel Schwabe;3;38;PQ-1C
;Brasil;1976;1981

K4735350U2;Paulo Sergio Rodrigues Lima;1;0;;Brasil;2002;2006

K4766252U1;Luiz Henrique de Campos Merschmann;6;;;Brasil;2003;2007

K4183537A0;Nemésio Freitas Duarte Filho;1;0;;;;
K4771633Z5;Deam James Azevedo da Silva;1;0;;Brasil;2007;2012

K4705612D8;João Carlos Soares de Alexandria;1;0;;Brasil;2006;2009

K4703018J8;José Carlos Ferreira da Rocha;2;0;;Brasil;2001;2004

K4782198H5;Márcia Rosana Cerioli;8;0;PQ-2
;Brasil;1993;1999

K4796216U7;Charles Andryê Galvão Madeira;1;0;;Brasil;2002;2007

K4792967Z6;Paulo Sérgio Custódio;1;0;;Brasil;1998;2001

K4757909E6;Valter Vieira de Camargo;13;9;;Brasil;2001;2006

K4761003H1;André Luís Vasconcelos Coelho;10;0;PQ-2
;Brasil;1999;2004

K4776548J9;José Marconi Marinho Rodrigues;1;0;;Brasil;2003;2006

K4764561P7;Patrícia Beatriz de Macedo Vianna;1;1;;;;
K4727938D4;Zenilton Kleber Gonçalves do Patrocínio Júnior;2;0;;Brasil;2001;2005

K4781908P2;Jose Ricardo de Almeida Torreao;4;0;PQ-2
;Brasil;1983;1989

K4776756P6;Leandro Surya Carvalho de Oliveira Silva;1;0;;Brasil;2007;2011

K4130328Z9;Luiz Fernando Rosalba Telles de Sousa;1;0;;;;
K4771027Z1;Luis Menasché Schechter;2;0;;Brasil;2007;2010

K4723625Y5;Damires Yluska de Souza Fernandes;2;0;;Brasil;2005;2009

K4700602E6;Marcelo Faoro de Abreu;1;0;;Brasil;2005;2009

K4720556D8;Marco Antonio Assfalk de Oliveira;1;;;Tailândia;1997;2001

K4257117P5;Leandro de Araújo Lima;2;9;;;;
K4795597D4;Rogério Patrício Chagas do Nascimento;1;4;;Brasil;2001;2004

K4702930A7;Elias Rodrigues da Silva Júnior;1;0;;;;
K4774653Y6;Marcos Gonçalves Quiles;6;0;PQ-2
;Brasil;2005;2009

K4797212Y8;Carlos Eduardo Fisch de Brito;1;0;;Brasil;1999;2003

K4787196U3;Caetano Traina Junior;11;27;PQ-1B
;Brasil;1983;1986

K4120281J6;Murillo de Barros Costa Rêgo Amazonas Pontual;2;0;;Brasil;2007;2011

K4797197E9;Nelson Lopes Duarte Filho;1;0;;Brasil;1986;1991

K4708912P9;Daniel Gomes Mesquita;3;8;;Brasil;2002;2006

K4787795E9;Otávio Augusto Salgado Carpinteiro;2;0;;Brasil;1991;1996

K4736953J2;Robinson Luis de Souza Alves;1;0;;Brasil;2006;2012

K4795611D4;Ronaldo Parente de Menezes;1;0;;Brasil;1995;1999

K4779974H7;Rozelaine de Fatima Franzin;1;1;;Brasil;2002;2007

K4756555E8;Vinícius Fernandes dos Santos;3;0;PQ-2
;Brasil;2009;2013

K4708772Z7;Lucélia de Souza;1;0;;;;
K4227707P6;Paulo de Tarso Guerra Oliveira;1;0;;;;
K4701921U0;André Luís Alice Raabe;7;0;;Brasil;2001;2005

K4427061Z5;Diego Roberto Colombo Dias;4;5;;;;
K4736457T8;Anisio Mendes Lacerda;4;5;;;;
K4795951U2;Alexandre Magnus Fernandes Guimarães;1;;;Brasil;2002;2009

K4297628T6;Luiz Fernando Sommaggio Coletta;2;0;;;;
K4757260H7;André Luis Cavalcanti Moreira;1;0;;;;
K4485089E7;Francisco Carlos Monteiro Souza;1;0;;;;
K4750041H3;Guina Guadalupe Sotomayor Alzamora;1;0;;;;
K4771348D6;Denise Nunes Rotondi Azevedo;1;0;;;;
K4702729E8;Ana Cláudia Maretti-Mira;1;;;Brasil;2007;2011

K4700360T9;Anderson Ricardo Yanzer Cabral;2;0;;Brasil;2007;2012

K4790555P1;Pericles Cesar de Araujo;1;;;;;
K8001966D8;James Arthur Dean Wallace Anderson;1;;;;;
K4242025P5;Fabricio Gustavo de Paiva Vicente;1;;;;;
K4750107A6;Luiz Maurício de Oliveira Monteiro;1;;;;;
K4770686J7;Cláudio Sebastião Vasconcelos da Cunha Cavalcanti;3;;;;;
K4416218A1;Eduardo Seige Ianaguivara;1;;;;;
K4703178Y2;Oscar Thyago Jose Duarte Dantas Lisboa Mota;1;;;;;
K4799199H6;Uraquitan Sidney Gouveia Carneiro da Cunha;1;;;;;
K4164489E3;Sergio Fred Ribeiro Andrade;1;;;;;
K4231477A8;Moisés Teles Carvalho Junior;1;;;;;
K4723105E0;Emílio Carlos Gomes Wille;1;;;Brasil;2001;2004

K4798439T8;Joao Paulo Amaral Schlittler Silva;1;;;;;
K4251707Y4;Mayron César de Oliveira Moreira;2;;;;;
K4133347J6;Edivaldo Figueiredo Fontes Junior;1;;;;;
K4765899E6;Thiago Wellington Joazeiro de Almeida;1;;;;;
K4767997U3;Estéfane George Macedo de Lacerda;1;;;Brasil;1998;2003

K4736349P3;Francisco Figueiredo Goytacaz SantAnna;1;0;;;;
K4584684Y6;Fernando César Nimer Moreira da Silva;1;0;;;;
K4755214P6;Luciana de Oliveira Berretta;1;0;;;;
K4732158P6;Eugênia Cristina Müller Giancoli Jabour;2;;;Brasil;2003;2009

K4790291T4;Gustavo Enrique de Almeida Prado Alves Batista;4;23;PQ-2
;;;
K4767220U0;Sandra Cristina Marchiori de Brito;1;;;Brasil;2001;2006

K4787836A0;Ana Carolina Brandao Salgado;7;;;Brasil;1984;1988

K4791985P7;Edward David Moreno Ordonez;5;;;Colômbia;1994;1998

K4770862P4;Paulo Roberto Nascimento Travassos;1;;;Brasil;2002;2007

K4781818Y9;Pedro Colmar Gonçalves da Silva Vellasco;4;;;Brasil;1987;1992

K4782141P5;Wamberto Weber Miranda Peixoto de Vasconcelos;1;0;;Brasil;1991;1995

K4778485Y3;Cristiano Roberto Cervi;4;0;;;;
K4133580E7;Magali Andréia Rossi;1;0;;;;
K4180775H1;Junia Magalhães Rocha;1;0;;;;
K4760616E9;Patricia Fiuza de Castro;1;0;;;;
K4282332J9;Ary Rodrigues Ferreira Junior;1;0;;;;
K4770375A2;Ana Carolina Mendonça Pilatti de Paula;1;0;;Brasil;2007;2011

K4703172Y7;Ana Paula Couto da Silva;6;11;PQ-2
;Brasil;2002;2006

K4793222D7;Anselmo Cardoso de Paiva;7;14;PQ-2
;Brasil;1996;2001

K4789857J1;Antonia Lucinelma Pessoa Albuquerque;1;;;Brasil;2001;2006

K4484794D8;Antonio Luiz dos Santos Filho;1;;;Brasil;2004;2009

K4768944Y6;Carina Friedrich Dorneles;9;0;PQ-2
;Brasil;2000;2006

K4727360P9;Carlos Alberto Kamienski;7;14;PQ-2
;Brasil;1999;2003

K4711775P4;Carlos Alberto Ochoa Ortíz Zezzatti;1;;;México;2001;2004

K4783178Z2;Edmundo Albuquerque de Souza e Silva;7;0;PQ-1A
;Brasil;1979;1984

K4768243H2;Fabiano Duarte Beppler;3;0;;Brasil;2004;2008

K4798611J4;Fátima de Lima Procópio Duarte Figueiredo;2;;;Brasil;1999;2004

K4771912J4;Francisco José da Silva e Silva;8;9;;Brasil;1999;2003

K4755512Y3;Helen Mary Murphy Peres Teixeira;1;0;;Inglaterra;1990;1993

K4709779U1;Humberto Marcondes Estevam;1;;;Brasil;2004;2007

K4784355J0;João Alberto de Oliveira Lima;1;;;Brasil;2004;2008

K4798706H8;Joao Jose Vasco Peixoto Furtado;5;0;PQ-2
;Brasil;1993;1997

K4776542U6;João Paulo Papa;15;0;PQ-2
;Brasil;2005;2008

K4771516T0;José Luiz Cabral da Silva Júnior;1;;;Brasil;2002;2007

K4761668A5;José Salvatore Leister Patané;1;0;;Brasil;2002;2007

K4713792J3;Júlio Luiz Nunes Carvalho;1;;;Brasil;2002;2007

K4708783Y8;Leila Cristina VASCONCELOS DE ANDRADE;1;;;Brasil;2002;2007

K4790674H0;Lisandro Zambenedetti Granville;10;20;PQ-1D
;Brasil;1998;2001

K4140318Z6;Luciano Angelo de Souza Bernardes;1;;;Brasil;2006;2010

K4761620U1;Luiz Gonzaga de Queiroz Silveira Júnior;1;;;Brasil;2004;2008

K4713970P0;Marcilio Ferreira de Souza Júnior;2;;;Brasil;2008;2012

K4779408H8;Marco Antonio de Oliveira Domingues;1;;;Brasil;2005;2010

K4768495Y0;Marco Antônio Sandini Trentin;5;0;;Brasil;1999;2004

K4792438Z3;Maria Claudia Figueiredo Pereira Emer;1;;;Brasil;2003;2007

K4784798U6;Maria Conceição Peres Young Pessoa;1;;;Brasil;1992;1994

K4783942D6;Maria Helena Cautiero Horta Jardim;1;;;Brasil;;1987

K4788124J3;Maurício Ferreira Magalhães;1;0;PQ-2
;Brasil;1979;1983

K4509292A9;Maurício José Viana Amorim;2;0;;Brasil;2008;2012

K4790164Y5;Michel Eduardo Beleza Yamagishi;8;12;;Brasil;1997;2001

K4702191A5;Napoleão Vieira Nepomuceno;1;;;Brasil;2007;2010

K4780163J6;Oscar Luiz Monteiro de Farias;1;;;Brasil;1984;1991

K4251619E3;Paulo André Vechiatto de Miranda;4;0;PQ-2
;Brasil;2006;2009

K4137002Y2;Paulo Roberto Rodrigues de Souza;1;0;;Brasil;2010;2013

K4732877H4;Paulo Salgado Gomes de Mattos Neto;3;0;PQ-2
;Brasil;2008;2012

K4736471U5;Raquel Cardoso de Melo Minardi;8;9;PQ-2
;Brasil;2004;2008

K4797975A6;Raul Junji Nakashima;1;;;Brasil;1996;2001

K4790032Z4;Regivan Hugo Nunes Santiago;5;0;PQ-2
;Brasil;1995;1999

K4782545D2;Ricardo Cordeiro Corrêa;7;0;;Brasil;1992;1997

K4796013D4;Ricardo José Paiva de Britto Salgueiro;1;;;Brasil;2000;2004

K4727357Y9;Rita de Cássia Blanco da Silva Berlim;1;;;Brasil;1995;1999

K4769802Y1;Rodrigo Nonamor Pereira Mariano de Souza;1;0;;Brasil;2004;2008

K4782705J6;Sergio Antônio Andrade de Freitas;1;0;;Brasil;2003;2005

K4788576P6;Sergio Vale Aguiar Campos;5;0;PQ-2
;Brasil;1990;1996

K4781122J7;Wilson Rosa de Oliveira Junior;1;0;PQ-2
;Brasil;2000;2004

K4737339T1;Álvaro Junio Pereira Franco;1;2;;;;
K4201350P8;Luciano Costa Blomberg;1;1;;;;
K4772373Y5;Marcelo Menna Barreto Schwarcke;1;2;;;;
K4162233A6;Vanessa Tavares Nunes;10;0;;;;
K4771507A5;Ivo José da Cunha Serra;1;0;;;;
K4261616T8;Alinne Cristinne Corrêa dos Santos;1;0;;;;
K4774304E7;Gustavo Campos Menezes;1;0;;;;
K4704426Z3;Erica Marques da Silva Santos;1;0;;Brasil;2004;2009

K4773976U6;Yandre Maldonado e Gomes da Costa;2;0;;;;
K4704403P6;Eyder Franco Sousa Rios;1;0;;;;
K4773367Z9;Luís Alexandre Estevão da Silva;1;0;;;;
K4260202E4;Rafael Crivellari Saliba Schouery;2;2;;;;
K4762426J8;Claudio Cesar de Musacchio Leite;1;0;;;;
K4243675E0;João Fausto Lorenzato de Oliveira;1;0;;;;
K4757265E6;Marcus Vinícius Midena Ramos;1;0;;;;
K4446193E7;Pablo Henrique Caracciolo Gomes de Sá;1;0;;;;
K4218497U3;Wendel Alexandre Xavier de Melo;1;0;;;;
K4226280U0;Marcelo Schots de Oliveira;2;0;;;;
K4760087J7;Eunice Pereira dos Santos Nunes;1;0;;;;
K4795924H8;Adriana Paese;1;0;;;;
K4777197J8;Renata Luiza da Costa;1;0;;;;
K4777006U6;Joaquim Manoel da Silva;1;4;;;;
K4440555Z0;Hugo Fernando Velasco Peña;1;2;;;;
K4164453T1;Paula Moreira Tavares;1;0;;;;
K4709123U3;Victor Enrique Vermehren Valenzuela;1;0;;;;
K4784552Y9;Fabiano Luis de Sousa;2;0;;Brasil;1998;2002

K4291146U7;Niltomar Leopoldino Batista Pereira de Freitas;1;0;;;;
K4238399Y9;Eduardo Werley Silva dos Angelos;1;0;;;;
K4760598T1;Márcio Ricardo Pivello;1;4;;;;
K4790559H6;Edit Grassiani Lino de Campos;1;0;;;;
K4763970A6;Edson Tafeli Carneiro dos Santos;1;0;;;;
K4830535T2;Raimundo Falcão Neto;1;0;;;;
K4769300Z0;Fernando da Rocha Paixão Cortes;1;0;;Brasil;2003;2007

K4264505Y6;Chirlaine Cristine Gonçalves;1;0;;;;
K4739991Y6;José Roberto Rodrigues de Godoy;1;0;;;;
K4744139E0;Maria Emília Melo Tamanini Zanquetta;1;0;;;;
K4262402P6;Cidiney José da Silva;1;0;;;;
K4787460H9;Marcio Bambirra Santos;1;0;;;;
K4781644J4;Flavio Soares Correa da Silva;2;18;;Brasil;1989;1992

K4782698Y2;Teresa Cristina Neves de Pinho;1;0;;;;
K4768771Z7;Alberto Bianchi Junior;1;0;;Brasil;1994;1996

K4791624U2;Alan Miranda Monteiro de Lima;1;0;;Brasil;2000;2005

K4782480H1;Ana Elisa Ferreira Schmidt;1;0;;Brasil;1996;2000

K4761884H7;Ana Luísa Varani Leal;1;0;;Brasil;2004;2009

K4768543T8;Anibal Alberto Vilcapoma Ignacio;1;0;;Peru;2000;2005

K4760497H7;Antonio Augusto Fidalgo Neto;1;0;;Brasil;2007;2011

K4794909J6;Carlos Alberto de Souza Lima Junior;2;0;;Brasil;2008;2012

K4787255P7;Carlos Edilson de Almeida Maneschy;1;0;;Brasil;1982;1986

K4731583T5;Carlos Wilson Dantas de Almeida;3;0;;Brasil;2008;2013

K4701223D9;Cristine Martins Gomes de Gusmão;3;0;;Brasil;2003;2007

K4787004Y4;Douglas Paulo Bertrand Renaux;1;0;;Brasil;1989;1993

K4786265D3;Francisco de Assis Tavares Ferreira da Silva;1;0;;Brasil;1994;1998

K4760170T0;Giordano Ribeiro Eulalio Cabral;1;0;;Brasil;2003;2008

K4784786H2;Gustavo Henrique Matos Bezerra Motta;3;0;;Brasil;2000;2004

K4708906J1;Inhaúma Neves Ferraz;2;0;;Brasil;2004;2008

K4792965J5;Jacques Nelson Corleta Schreiber;1;0;;Brasil;2000;2003

K4772807A5;Jayr Figueiredo de Oliveira;1;0;;Brasil;2000;2002

K4780115P6;Jony Laureano Silveira;1;0;;Brasil;1999;2002

K4765309A8;José Antonio Aravena Reyes;1;0;;Chile;1994;1998

K4784663P5;Jose Carlos Merino Mombach;7;7;;Brasil;1993;1997

K4773855D1;José Luiz Antunes de Almeida;1;0;;Brasil;1994;1999

K4706910A5;José Luiz de Freitas Júnior;1;0;;Brasil;1999;2003

K4760808E0;José Maria da Silva Monteiro Filho;5;0;;Brasil;2004;2008

K4781194J0;Juan Manuel Adán Coello;2;0;;Espanha;1988;1993

K4772124T1;Juarez Bento da Silva;1;9;;Brasil;2004;2007

K4717522U6;Kamilla Vogas Romualdo;1;0;;Brasil;2007;2012

K4757079E8;Kelton Augusto Pontara da Costa;3;0;;Brasil;2004;2009

K4796458A4;Luiz Cláudio Andrade Souza;1;0;;Brasil;2007;2010

K4730502U0;Luiz Fernando Sirotheau Serique Junior;1;0;;Brasil;2008;2013

K4781674U8;Manoel Gomes de Mendonça Neto;6;0;;Brasil;1990;1997

K4272663P6;Márcio Egydio da Silva Rondon;1;0;;Brasil;2007;2012

K4784189D3;Maria da Graça Moreira da Silva;1;0;;Brasil;1999;2004

K4782440D6;Maurício Fernandes Figueiredo;2;0;;Brasil;1992;1997

K4701016H6;Mauro Margalho Coutinho;1;5;;Brasil;2002;2006

K4780204Y0;Nandamudi Lankalapalli Vijaykumar;12;0;;Índia;1994;1999

K4721537J2;Nelson Francisco Favilla Ebecken;12;0;;Brasil;1974;1977

K4792433P0;Paula Murgel Veloso;2;0;;Brasil;2002;2006

K4785778U3;Paulo Caetano da Silva;3;16;;Brasil;2006;2010

K4764244T0;Roberto Antonio Ferreira de Almeida;1;5;;Brasil;2001;2006

K4794610H6;Robson Augusto Siscoutto;3;6;;Brasil;1999;2003

K4129247J9;Ronan Marcelo Martins;1;0;;Brasil;1995;1999

K4793562J4;Saulo Rabello Maciel de Barros;1;0;;Brasil;1985;1989

K4791601H3;Siles Paulino de Toledo;1;0;;Brasil;1991;1996

K4706678Z6;Tatiana Aires Tavares;7;7;;Brasil;2002;2004

K4798923D0;Walter Abrahao dos Santos;1;6;;Brasil;2005;2008

K4706664E5;Robson Ribeiro Linhares;3;0;;;;
K4251632E8;Anna Patricia Zakem China;1;0;;;;
K4737177A5;Wilian Hiroshi Hisatugu;1;0;;;;
K4700023D6;Luiz Eduardo Nicolini do Patrocínio Nunes;1;0;;;;
K4730411D0;Fabiano Pinheiro da Silva;1;12;;França;2002;2005

K4234291T0;Ricardo Augusto Souza Fernandes;1;6;;;;
K4255573Z0;Raquel Aparecida Salustriano Fabreti de Oliveira;1;0;;;;
K4766371Y6;Gabriel Wellesley de Barros Ferreira;1;0;;Brasil;2001;2003

K4776132Y1;Getulio Kazue Akabane;1;0;;Brasil;1990;1994

K4723272Z8;Raimundo Celeste Ghizoni Teive;1;0;;;;
K4764151D0;Marcus Peikriszwili Tartaruga;1;15;;;;
K4127949P0;Mônica de Sá Dantas Paz;1;0;;;;
K4230689U0;Joel André Ferreira dos Santos;2;5;;;;
K4719582A9;João Batista Seabra de Azevedo;1;0;;;;
K4781616E6;Ivaldo Humberto Ferreira;1;0;;;;
K4769232U1;Ricardo Bezerra de Andrade e Silva;1;0;;;;
K4775540D6;Henrique  Flávio Rodrigues da Silveira;1;0;;;;
K4236620Z8;Luis Alberto Follegatti Romero;1;11;;;;
K4721631D4;Marcus Vinicius Duarte Veloso;1;0;;;;
K4211812A8;Vinícius Samuel Valério de Souza;1;0;;;;
K4190818D1;Mauro César Lamim Martins de Oliveira;1;0;;;;
K4784846A6;Helio Aparecido Navarro;4;10;;Brasil;1992;1997

K4242475E4;Edival Ponciano de Carvalho Filho;1;0;;;;
K4130195J8;Karoll Haussler Carneiro Ramos;1;0;;;;
K4786126A6;Manoel Socorro Santos Azevedo;1;0;;;;
K4744366H6;Marcos Rodrigues Pinto;1;0;;;;
